filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00387.jpg,RBC,54,161,262,385
BloodImage_00387.jpg,RBC,278,385,49,172
BloodImage_00387.jpg,RBC,149,283,159,258
BloodImage_00387.jpg,RBC,456,553,215,315
BloodImage_00387.jpg,RBC,508,605,149,249
BloodImage_00387.jpg,RBC,438,540,17,147
BloodImage_00387.jpg,RBC,1,113,71,196
BloodImage_00387.jpg,RBC,64,168,1,94
BloodImage_00387.jpg,RBC,543,640,65,165
BloodImage_00387.jpg,RBC,543,640,258,364
BloodImage_00387.jpg,WBC,202,430,236,478
BloodImage_00387.jpg,Platelets,167,206,355,391
BloodImage_00387.jpg,Platelets,62,115,177,224
