filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00021.jpg,WBC,330,494,302,438
BloodImage_00021.jpg,Platelets,375,422,103,146
BloodImage_00021.jpg,Platelets,483,530,184,227
BloodImage_00021.jpg,RBC,363,483,141,255
BloodImage_00021.jpg,RBC,274,394,161,275
BloodImage_00021.jpg,RBC,215,335,219,333
BloodImage_00021.jpg,RBC,97,217,335,449
BloodImage_00021.jpg,RBC,5,125,262,376
BloodImage_00021.jpg,RBC,50,170,229,343
BloodImage_00021.jpg,RBC,1,104,102,197
BloodImage_00021.jpg,RBC,72,176,98,193
BloodImage_00021.jpg,RBC,521,625,109,204
BloodImage_00021.jpg,RBC,581,640,100,194
BloodImage_00021.jpg,RBC,378,475,1,76
BloodImage_00021.jpg,RBC,209,318,1,111
BloodImage_00021.jpg,RBC,117,207,1,87
BloodImage_00021.jpg,RBC,568,639,347,461
BloodImage_00021.jpg,RBC,168,288,84,198
BloodImage_00021.jpg,RBC,221,341,361,475
