filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00168.jpg,RBC,440,563,347,450
BloodImage_00168.jpg,RBC,274,388,179,258
BloodImage_00168.jpg,RBC,340,441,261,366
BloodImage_00168.jpg,RBC,364,480,103,210
BloodImage_00168.jpg,RBC,378,493,1,91
BloodImage_00168.jpg,RBC,32,152,371,480
BloodImage_00168.jpg,RBC,6,106,276,370
BloodImage_00168.jpg,RBC,6,130,41,141
BloodImage_00168.jpg,RBC,98,207,1,72
BloodImage_00168.jpg,RBC,207,316,1,72
BloodImage_00168.jpg,RBC,503,609,75,180
BloodImage_00168.jpg,RBC,318,424,301,406
BloodImage_00168.jpg,RBC,171,273,345,430
BloodImage_00168.jpg,RBC,181,306,47,169
BloodImage_00168.jpg,RBC,560,640,135,232
BloodImage_00168.jpg,RBC,1,97,134,227
BloodImage_00168.jpg,Platelets,277,332,392,440
BloodImage_00168.jpg,Platelets,526,589,219,283
BloodImage_00168.jpg,WBC,55,265,149,347
