filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00040.jpg,WBC,242,457,117,332
BloodImage_00040.jpg,RBC,140,249,308,415
BloodImage_00040.jpg,RBC,96,205,362,469
BloodImage_00040.jpg,RBC,1,89,323,430
BloodImage_00040.jpg,RBC,79,212,212,317
BloodImage_00040.jpg,RBC,105,238,108,213
BloodImage_00040.jpg,RBC,463,596,104,209
BloodImage_00040.jpg,RBC,526,640,95,189
BloodImage_00040.jpg,RBC,529,640,204,318
BloodImage_00040.jpg,RBC,464,575,312,426
BloodImage_00040.jpg,RBC,332,457,314,428
BloodImage_00040.jpg,RBC,255,380,322,436
BloodImage_00040.jpg,RBC,264,387,392,480
BloodImage_00040.jpg,RBC,12,123,106,207
BloodImage_00040.jpg,RBC,538,639,1,85
BloodImage_00040.jpg,Platelets,428,473,11,50
BloodImage_00040.jpg,Platelets,489,534,46,85
BloodImage_00040.jpg,Platelets,48,93,206,245
