filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00090.jpg,RBC,230,358,143,243
BloodImage_00090.jpg,RBC,237,348,1,84
BloodImage_00090.jpg,RBC,134,245,78,162
BloodImage_00090.jpg,RBC,80,173,53,136
BloodImage_00090.jpg,RBC,495,591,1,79
BloodImage_00090.jpg,RBC,106,199,203,287
BloodImage_00090.jpg,RBC,408,501,383,467
BloodImage_00090.jpg,RBC,461,554,374,458
BloodImage_00090.jpg,RBC,232,325,377,461
BloodImage_00090.jpg,RBC,471,571,80,189
BloodImage_00090.jpg,RBC,378,482,1,72
BloodImage_00090.jpg,RBC,19,119,155,256
BloodImage_00090.jpg,WBC,240,362,262,389
BloodImage_00090.jpg,Platelets,402,440,72,113
BloodImage_00090.jpg,Platelets,262,300,74,115
