filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00089.jpg,RBC,211,321,345,417
BloodImage_00089.jpg,RBC,385,495,125,240
BloodImage_00089.jpg,RBC,249,359,112,227
BloodImage_00089.jpg,RBC,487,604,159,275
BloodImage_00089.jpg,RBC,204,319,1,103
BloodImage_00089.jpg,RBC,67,151,286,383
BloodImage_00089.jpg,RBC,475,566,403,480
BloodImage_00089.jpg,RBC,308,426,403,480
BloodImage_00089.jpg,RBC,26,129,59,169
BloodImage_00089.jpg,RBC,1,80,20,146
BloodImage_00089.jpg,WBC,306,451,236,374
BloodImage_00089.jpg,Platelets,304,333,217,253
