filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00302.jpg,RBC,99,217,391,471
BloodImage_00302.jpg,RBC,121,252,275,388
BloodImage_00302.jpg,RBC,106,236,19,136
BloodImage_00302.jpg,RBC,213,336,63,178
BloodImage_00302.jpg,RBC,511,623,294,410
BloodImage_00302.jpg,RBC,461,567,320,413
BloodImage_00302.jpg,RBC,400,491,339,433
BloodImage_00302.jpg,RBC,343,419,341,433
BloodImage_00302.jpg,RBC,295,375,344,443
BloodImage_00302.jpg,RBC,290,404,241,335
BloodImage_00302.jpg,RBC,429,543,187,281
BloodImage_00302.jpg,RBC,120,248,143,270
BloodImage_00302.jpg,WBC,1,81,291,450
