filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00337.jpg,RBC,395,495,222,322
BloodImage_00337.jpg,RBC,47,138,116,212
BloodImage_00337.jpg,RBC,140,221,105,211
BloodImage_00337.jpg,RBC,83,177,372,456
BloodImage_00337.jpg,RBC,469,518,272,419
BloodImage_00337.jpg,RBC,535,631,289,383
BloodImage_00337.jpg,RBC,353,474,309,416
BloodImage_00337.jpg,RBC,483,577,96,186
BloodImage_00337.jpg,RBC,529,628,87,173
BloodImage_00337.jpg,RBC,357,451,67,164
BloodImage_00337.jpg,RBC,19,105,257,352
BloodImage_00337.jpg,RBC,11,102,305,397
BloodImage_00337.jpg,RBC,283,358,102,206
BloodImage_00337.jpg,WBC,127,343,251,439
