filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00352.jpg,RBC,316,432,20,111
BloodImage_00352.jpg,RBC,34,156,93,194
BloodImage_00352.jpg,RBC,40,147,203,296
BloodImage_00352.jpg,RBC,108,224,186,313
BloodImage_00352.jpg,RBC,234,287,202,336
BloodImage_00352.jpg,RBC,242,342,269,375
BloodImage_00352.jpg,RBC,45,150,349,457
BloodImage_00352.jpg,RBC,313,462,122,214
BloodImage_00352.jpg,RBC,508,613,136,257
BloodImage_00352.jpg,RBC,193,320,405,480
BloodImage_00352.jpg,RBC,147,233,318,432
BloodImage_00352.jpg,RBC,119,235,13,118
BloodImage_00352.jpg,WBC,294,632,181,432
