filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00346.jpg,RBC,403,502,68,168
BloodImage_00346.jpg,RBC,138,245,201,303
BloodImage_00346.jpg,RBC,288,370,105,200
BloodImage_00346.jpg,RBC,320,425,157,278
BloodImage_00346.jpg,RBC,222,309,40,143
BloodImage_00346.jpg,RBC,409,536,244,354
BloodImage_00346.jpg,RBC,489,616,99,219
BloodImage_00346.jpg,RBC,35,168,156,234
BloodImage_00346.jpg,RBC,16,117,365,459
BloodImage_00346.jpg,RBC,36,121,1,86
BloodImage_00346.jpg,RBC,138,238,45,159
BloodImage_00346.jpg,RBC,319,432,1,79
BloodImage_00346.jpg,RBC,566,640,348,463
BloodImage_00346.jpg,WBC,162,399,274,480
