filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00139.jpg,RBC,229,338,7,117
BloodImage_00139.jpg,RBC,258,368,225,333
BloodImage_00139.jpg,RBC,77,187,226,334
BloodImage_00139.jpg,RBC,88,232,58,222
BloodImage_00139.jpg,RBC,469,598,303,420
BloodImage_00139.jpg,RBC,401,515,273,380
BloodImage_00139.jpg,RBC,159,269,314,422
BloodImage_00139.jpg,RBC,478,592,228,335
BloodImage_00139.jpg,RBC,11,121,312,420
BloodImage_00139.jpg,WBC,269,440,353,480
BloodImage_00139.jpg,Platelets,179,223,208,245
BloodImage_00139.jpg,Platelets,115,157,1,34
