filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00292.jpg,RBC,133,235,226,331
BloodImage_00292.jpg,RBC,281,383,240,345
BloodImage_00292.jpg,RBC,307,409,345,450
BloodImage_00292.jpg,RBC,199,294,312,409
BloodImage_00292.jpg,RBC,114,209,366,463
BloodImage_00292.jpg,RBC,148,243,131,228
BloodImage_00292.jpg,RBC,209,318,46,142
BloodImage_00292.jpg,RBC,244,353,146,242
BloodImage_00292.jpg,RBC,506,615,106,221
BloodImage_00292.jpg,RBC,508,617,354,469
BloodImage_00292.jpg,RBC,409,545,284,393
BloodImage_00292.jpg,RBC,44,153,78,193
BloodImage_00292.jpg,RBC,23,132,181,296
BloodImage_00292.jpg,WBC,314,537,1,130
