filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00094.jpg,RBC,4,119,354,452
BloodImage_00094.jpg,RBC,29,162,233,372
BloodImage_00094.jpg,RBC,39,153,174,267
BloodImage_00094.jpg,RBC,138,206,168,298
BloodImage_00094.jpg,RBC,22,105,1,79
BloodImage_00094.jpg,RBC,260,363,46,157
BloodImage_00094.jpg,RBC,383,470,15,100
BloodImage_00094.jpg,RBC,169,278,104,191
BloodImage_00094.jpg,RBC,194,313,227,315
BloodImage_00094.jpg,RBC,160,275,318,432
BloodImage_00094.jpg,RBC,231,346,320,434
BloodImage_00094.jpg,RBC,356,471,301,428
BloodImage_00094.jpg,RBC,94,171,42,174
BloodImage_00094.jpg,RBC,3,106,88,179
BloodImage_00094.jpg,RBC,131,229,3,113
BloodImage_00094.jpg,RBC,545,640,167,304
BloodImage_00094.jpg,RBC,457,577,420,480
BloodImage_00094.jpg,Platelets,460,500,347,393
BloodImage_00094.jpg,WBC,307,536,128,329
