filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00124.jpg,RBC,297,374,131,222
BloodImage_00124.jpg,RBC,473,599,217,313
BloodImage_00124.jpg,RBC,360,463,126,237
BloodImage_00124.jpg,RBC,144,275,184,322
BloodImage_00124.jpg,RBC,37,104,279,377
BloodImage_00124.jpg,RBC,476,543,46,144
BloodImage_00124.jpg,RBC,529,602,319,415
BloodImage_00124.jpg,RBC,9,114,406,480
BloodImage_00124.jpg,RBC,207,312,284,374
BloodImage_00124.jpg,WBC,295,490,292,447
BloodImage_00124.jpg,Platelets,153,184,425,458
BloodImage_00124.jpg,RBC,377,473,46,142
