filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00009.jpg,WBC,23,255,137,423
BloodImage_00009.jpg,RBC,441,575,324,423
BloodImage_00009.jpg,RBC,372,468,192,279
BloodImage_00009.jpg,RBC,305,401,213,300
BloodImage_00009.jpg,RBC,226,324,288,439
BloodImage_00009.jpg,RBC,313,408,318,414
BloodImage_00009.jpg,RBC,282,377,384,480
BloodImage_00009.jpg,RBC,446,567,97,206
BloodImage_00009.jpg,RBC,440,561,1,96
BloodImage_00009.jpg,RBC,214,331,107,198
BloodImage_00009.jpg,RBC,298,435,85,211
BloodImage_00009.jpg,RBC,7,133,76,197
BloodImage_00009.jpg,RBC,1,115,1,94
BloodImage_00009.jpg,RBC,286,394,1,65
BloodImage_00009.jpg,RBC,154,289,13,127
BloodImage_00009.jpg,Platelets,452,493,415,449
BloodImage_00009.jpg,RBC,479,575,155,242
BloodImage_00009.jpg,RBC,135,231,393,480
